Trip_ID,Route_ID,Route_Name,Route_Description,Origin,Destination,Representative_Stop,Latitude,Longitude,Date,Hour,Minute,Weekday,Is_Weekend,Month,Season,Peak_Hour,Weather,Temperature_C,Rainfall_mm,Humidity_pct,Traffic_Level,Traffic_Index,Distance_km_Proxy,Scheduled_Arrival,Actual_Arrival_Simulated,Delay_Minutes,Delay_Severity,Passenger_Count_Simulated,Passenger_Disruption_Score,Transport_Data_Source,Transport_Data_Status,Weather_Data_Status,Traffic_Data_Status,Delay_Data_Status,Passenger_Data_Status,Representative_Coordinate_Note
CHN128904,23750,21G CT2,Kilambakkam Bus Terminus TO Besant Nagar Terminus,Kilambakkam Bus Terminus,Besant Nagar Terminus,Sothupakkam,13.21605,80.19652,2025-09-28,7,35,Sunday,1,9,Southwest_Monsoon,0,Clear,26.7,0.0,67.1,Low,5.0,27.05,07:35,2025-09-28 07:41,6.0,Moderate,34,17.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128905,21544,4 R,Island ground TO Ennore,Island ground,Ennore,Madhavaram Post Box,13.1424,80.23674,2025-12-17,11,20,Wednesday,0,12,Northeast_Monsoon,0,Rainy,26.6,3.2,74.8,Moderate,47.1,18.13,11:20,2025-12-17 11:30,10.1,Moderate,53,26.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128906,16562,22,Ayanavaram TO Anna Square,Ayanavaram,Anna Square,Nandanam Metro,13.03166,80.24114,2025-04-24,18,20,Thursday,0,4,Summer,1,Clear,32.8,0.0,68.2,Very High,84.0,25.9,18:20,2025-04-24 18:38,18.3,Severe,60,60.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128907,11939,557C,Redhills TO Padiyanallur,Redhills,Padiyanallur,Corporation School Office,13.0565,80.24249,2025-01-05,18,10,Sunday,1,1,Winter,0,Clear,25.5,0.0,67.2,Low,16.4,20.88,18:10,2025-01-05 18:13,3.3,On Time,34,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128908,17712,45A,Vivekananda House TO N.G.O.Colony,Vivekananda House,N.G.O.Colony,Pallikaranai,12.93412,80.20379,2026-02-12,18,10,Thursday,0,2,Winter,1,Clear,26.5,0.0,62.4,Very High,87.0,21.32,18:10,2026-02-12 18:31,21.8,Severe,50,50.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128909,12041,55C,Pungeri TO Tambaram West,Pungeri,Tambaram West,Kareem Mohideensahob Street,13.06908,80.26961,2025-09-02,9,40,Tuesday,0,9,Southwest_Monsoon,1,Clear,29.0,0.0,67.7,Moderate,66.9,16.25,09:40,2025-09-02 09:49,9.6,Moderate,60,30.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128910,23181,102X CT7,Thiruporur TO Thiruvanmiyur,Thiruporur,Thiruvanmiyur,Thandalacheri,13.37521,80.10054,2025-07-12,10,25,Saturday,1,7,Southwest_Monsoon,0,Clear,31.9,0.0,73.0,Low,5.0,17.52,10:25,2025-07-12 10:25,0.6,On Time,66,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128911,24067,3 CT,Perumbakkam TO  Thiyagarayanagar,Perumbakkam,Thiyagarayanagar,Srinivasa Theater,13.03112,80.22361,2025-05-27,10,50,Tuesday,0,5,Summer,0,Rainy,32.0,1.01,89.7,Low,23.8,28.07,10:50,2025-05-27 11:00,10.2,Moderate,49,24.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128912,22888,32B CT2,Vivekananda House TO Tondiarpet B.S,Vivekananda House,Tondiarpet B.S,Sayani Theatre Aynavaram,13.09765,80.23974,2025-12-05,18,35,Friday,0,12,Northeast_Monsoon,1,Clear,23.4,0.0,61.5,Very High,92.0,11.96,18:35,2025-12-05 18:51,16.4,Severe,54,54.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128913,9022,M51VC,Saidapet TO Chithalapakkam Tnhb,Saidapet,Chithalapakkam Tnhb,Pattur,13.02302,80.11855,2025-10-07,18,30,Tuesday,0,10,Northeast_Monsoon,1,Cloudy,31.0,0.0,62.1,High,68.1,14.99,18:30,2025-10-07 18:42,12.1,Moderate,81,40.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128914,12526,65H,Redhills TO Avadi B.T,Redhills,Avadi B.T,Ashok Nagar Canara Bank,13.04019,80.21257,2026-01-04,5,55,Sunday,1,1,Winter,0,Clear,22.1,0.0,58.0,Moderate,53.6,16.2,05:55,2026-01-04 05:55,0.0,On Time,29,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128915,23247,1,THIRUVOTRIYUR B.T TO THIRUVANMIYUR,THIRUVOTRIYUR B.T,THIRUVANMIYUR,Saraswathinagar,12.99251,80.06768,2026-06-04,17,20,Thursday,0,6,Southwest_Monsoon,1,Clear,33.1,0.0,51.7,High,78.7,11.19,17:20,2026-06-04 17:31,11.3,Moderate,82,41.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128916,23841,26 CT15,Central Depot TO  Royapuram terminus,Central Depot,Royapuram terminus,Ramada Raj Park,13.04413,80.25973,2026-04-02,11,50,Thursday,0,4,Summer,0,Clear,32.1,0.0,66.0,Low,27.2,15.92,11:50,2026-04-02 11:52,2.8,On Time,45,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128917,11939,557C,Redhills TO Padiyanallur,Redhills,Padiyanallur,Udhyam Theater / Ashok Pillar,13.03502,80.21116,2025-06-24,11,55,Tuesday,0,6,Southwest_Monsoon,0,Rainy,33.1,9.33,98.0,High,63.3,20.88,11:55,2025-06-24 12:11,16.0,Severe,39,39.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128918,22454,S11 CT4,Ngo Colony  TO  Keelkattalai,Ngo Colony,Keelkattalai,Pachaiamman Kovil Thirumullaivoyal,13.1326,80.13132,2025-05-13,14,35,Tuesday,0,5,Summer,0,Clear,31.6,0.0,57.7,Moderate,46.8,12.12,14:35,2025-05-13 14:38,3.0,On Time,41,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128919,13109,D70X,Guindy Tvk Estate TO Ambattur I.E,Guindy Tvk Estate,Ambattur I.E,Pattabiram Road,13.05675,80.09756,2025-03-29,13,40,Saturday,1,3,Summer,0,Clear,30.7,0.0,60.2,Moderate,47.2,25.04,13:40,2025-03-29 13:46,6.1,Moderate,31,15.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128920,23915,18K R1,Saidapet West TO  Royapuram terminus,Saidapet West,Royapuram terminus,Chitlapakkam Koot Road,12.89768,80.18222,2025-11-07,22,50,Friday,0,11,Northeast_Monsoon,0,Clear,26.3,0.0,63.4,Moderate,45.8,18.43,22:50,2025-11-07 22:57,7.3,Moderate,36,18.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128921,17095,59,Thiruverkadu TO Vallalar Nagar,Thiruverkadu,Vallalar Nagar,Ambedkar Statue,13.10719,80.15183,2026-03-27,14,30,Friday,0,3,Summer,0,Rainy,25.8,13.7,82.1,High,61.2,13.42,14:30,2026-03-27 14:45,15.1,Severe,63,63.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128922,21354,A54C R1,Poonamallee TO  Avadi,Poonamallee,Avadi,Panimalar College,13.04687,80.07565,2025-05-19,19,25,Monday,0,5,Summer,1,Clear,30.6,0.0,64.6,High,72.7,25.38,19:25,2025-05-19 19:38,13.1,Moderate,38,19.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128923,18888,46G,M.K.B.Nagar TO M.G.R.Koyambedu,M.K.B.Nagar,M.G.R.Koyambedu,Pattur,13.0232,80.11848,2026-06-25,20,45,Thursday,0,6,Southwest_Monsoon,1,Cloudy,32.0,0.0,68.4,High,65.3,18.93,20:45,2026-06-25 21:03,18.5,Severe,66,66.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128924,21276,N45B CT,Keelkattalai TO Ngo Colony,Keelkattalai,Ngo Colony,Muthulamman Kovil,12.93605,80.14327,2025-08-23,22,50,Saturday,1,8,Southwest_Monsoon,0,Clear,30.3,0.0,81.3,Moderate,34.3,20.5,22:50,2025-08-23 22:55,5.2,Moderate,51,25.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128925,12414,597A,Thiruvallur TO Iyyappanthangal,Thiruvallur,Iyyappanthangal,Semilivaram Or Nallur Toll Plaza,13.21755,80.16945,2026-03-02,16,20,Monday,0,3,Summer,0,Clear,24.4,0.0,74.8,Moderate,30.5,21.37,16:20,2026-03-02 16:27,7.0,Moderate,29,14.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128926,17712,45A,Vivekananda House TO N.G.O.Colony,Vivekananda House,N.G.O.Colony,Jai Garden,13.03886,80.1683,2025-06-12,22,30,Thursday,0,6,Southwest_Monsoon,0,Clear,33.1,0.0,70.6,Moderate,42.1,21.32,22:30,2025-06-12 22:32,2.1,On Time,21,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128927,20953,56P CT5,Broadway TO Tondiarpet,Broadway,Tondiarpet,Meppur,13.0316,80.08249,2025-03-17,15,45,Monday,0,3,Summer,0,Clear,26.8,0.0,62.7,Low,23.8,19.1,15:45,2025-03-17 15:46,1.8,On Time,50,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128928,21137,50Et RE2,Island ground TO Ayyappan Madam,Island ground,Ayyappan Madam,Ambedkar Statue,13.11952,80.07804,2025-10-07,11,40,Tuesday,0,10,Northeast_Monsoon,0,Rainy,26.4,4.76,83.1,High,85.0,17.18,11:40,2025-10-07 11:55,15.1,Severe,39,39.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128929,10563,18AEt,Kilambakkam B.T TO Tambaram West,Kilambakkam B.T,Tambaram West,Iyyappanthangal Bus Depot,13.03812,80.13487,2025-10-28,19,20,Tuesday,0,10,Northeast_Monsoon,1,Heavy Rain,30.0,8.65,87.2,Very High,100.0,14.12,19:20,2025-10-28 19:44,24.1,Severe,80,80.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128930,14566,55H,Keerappakkam Tnuhdb TO Kilambakkam Depot,Keerappakkam Tnuhdb,Kilambakkam Depot,Samsung India Electronics Sriperumbudur,12.91942,79.87976,2025-09-19,20,40,Friday,0,9,Southwest_Monsoon,1,Clear,32.3,0.0,79.0,Moderate,63.4,15.73,20:40,2025-09-19 20:48,8.3,Moderate,56,28.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128931,23556,102S R2,Okk.Thoraipakm Sec.Colony TO  Island ground Terminus,Okk.Thoraipakm Sec.Colony,Island ground Terminus,Velammal Vidayalaya Vanagaram,13.0567,80.15449,2025-08-10,10,15,Sunday,1,8,Southwest_Monsoon,0,Clear,31.9,0.0,68.1,Low,19.3,30.05,10:15,2025-08-10 10:16,1.0,On Time,25,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128932,23723,21C CT3,Mylapore Tank TO Kannagi Nagar S.C.B,Mylapore Tank,Kannagi Nagar S.C.B,Eraiyur Junction,13.21464,79.93946,2025-12-21,22,10,Sunday,1,12,Northeast_Monsoon,0,Clear,27.3,0.0,62.1,Moderate,41.3,13.01,22:10,2025-12-21 22:12,2.6,On Time,49,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128933,20109,S43 R,Pudur TO Icf,Pudur,Icf,Ondikuppam,13.15346,80.3043,2025-12-12,12,15,Friday,0,12,Northeast_Monsoon,0,Rainy,24.6,12.8,86.2,Moderate,44.1,24.12,12:15,2025-12-12 12:25,10.3,Moderate,48,24.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128934,17950,77V,Ambattur I.E TO Veppampattu E.Waran Nagar,Ambattur I.E,Veppampattu E.Waran Nagar,Thangamani School,13.12153,80.07062,2025-03-24,9,55,Monday,0,3,Summer,1,Clear,29.6,0.0,71.5,High,64.7,28.33,09:55,2025-03-24 10:13,18.1,Severe,75,75.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128935,18958,5E,Vadapalani TO Besant Nagar,Vadapalani,Besant Nagar,Blue Star,13.08478,80.21093,2026-01-01,17,50,Thursday,0,1,Winter,1,Clear,28.1,0.0,80.7,Moderate,46.7,11.1,17:50,2026-01-01 18:00,10.8,Moderate,41,20.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128936,22888,32B CT2,Vivekananda House TO Tondiarpet B.S,Vivekananda House,Tondiarpet B.S,Pudukuppam,13.27469,80.19872,2025-07-01,9,10,Tuesday,0,7,Southwest_Monsoon,1,Clear,32.9,0.0,74.1,Moderate,65.1,11.96,09:10,2025-07-01 09:21,11.5,Moderate,50,25.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128937,20671,2A R,Anna Square TO K.Kannadasan Nagar,Anna Square,K.Kannadasan Nagar,M.F.L Manali Road Junction,13.18155,80.26939,2026-03-17,12,45,Tuesday,0,3,Summer,0,Clear,28.8,0.0,61.6,Low,41.9,11.66,12:45,2026-03-17 12:45,0.8,On Time,35,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128938,22226,120Ct CT1,Royapuram TO Avadi B.T,Royapuram,Avadi B.T,Jawahar Nagar Periyar Nagar,13.11278,80.22964,2025-09-29,14,25,Monday,0,9,Southwest_Monsoon,0,Clear,27.2,0.0,49.9,High,88.6,11.5,14:25,2025-09-29 14:36,11.4,Moderate,35,17.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128939,10415,166K,Kilambakkam B.T TO Kovur,Kilambakkam B.T,Kovur,Nookampalayam Pillaiyar Kovil,12.89107,80.19786,2025-05-12,13,15,Monday,0,5,Summer,0,Cloudy,32.3,0.0,66.4,Low,8.0,20.48,13:15,2025-05-12 13:15,0.1,On Time,44,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128940,21100,6DET CT,Foreshore TO Sathuma Nagar,Foreshore,Sathuma Nagar,Minjur Market,13.279,80.26014,2025-04-09,7,20,Wednesday,0,4,Summer,1,Clear,28.1,0.0,69.3,High,81.4,17.67,07:20,2025-04-09 07:35,15.3,Severe,82,82.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128941,19550,96,Cement Road TO  Adyar Gandhi,Cement Road,Adyar Gandhi,Central Dental College,13.08299,80.28199,2026-06-11,7,0,Thursday,0,6,Southwest_Monsoon,1,Clear,32.7,0.0,65.6,Moderate,51.2,18.79,07:00,2026-06-11 07:08,8.5,Moderate,60,30.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128942,13154,M19B,Adyar B.T TO Thyagaraya Nagar,Adyar B.T,Thyagaraya Nagar,Manjankarani,13.26686,80.1143,2026-01-28,6,15,Wednesday,0,1,Winter,0,Clear,27.2,0.0,59.7,Moderate,50.8,12.64,06:15,2026-01-28 06:21,6.3,Moderate,45,22.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128943,12581,70H,Hasthinapuram TO M.G.R.Koyambedu,Hasthinapuram,M.G.R.Koyambedu,Kovalam,12.78831,80.24324,2025-04-28,15,10,Monday,0,4,Summer,0,Clear,31.2,0.0,68.5,Low,8.4,11.69,15:10,2025-04-28 15:16,6.3,Moderate,41,20.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128944,23812,49A,Poonamallee B.T TO Thyagaraya Nagar,Poonamallee B.T,Thyagaraya Nagar,Meenakshi College,13.04222,80.18974,2025-10-01,22,10,Wednesday,0,10,Northeast_Monsoon,0,Clear,28.1,0.0,53.6,Low,22.1,25.96,22:10,2025-10-01 22:15,5.1,Moderate,23,11.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128945,19751,18A CT7,Cement Road TO Chennai Airport,Cement Road,Chennai Airport,Kalyani Mahal,13.16814,80.23802,2025-03-09,16,20,Sunday,1,3,Summer,0,Clear,27.2,0.0,78.1,Low,5.0,22.33,16:20,2025-03-09 16:24,4.2,On Time,52,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128946,22228,120Ct R1,Venkatachalam Nagar TO  Royapuram,Venkatachalam Nagar,Royapuram,Pattabiram Road,13.05675,80.09756,2026-04-01,15,50,Wednesday,0,4,Summer,0,Clear,31.4,0.0,72.7,Low,12.1,13.59,15:50,2026-04-01 15:52,2.2,On Time,53,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128947,23455,46G CT2,M.G.R.Koyambedu TO Anna Nagar Depot,M.G.R.Koyambedu,Anna Nagar Depot,Forth Street,13.1274,80.07932,2026-03-29,20,35,Sunday,1,3,Summer,0,Clear,27.9,0.0,61.0,Low,23.1,17.52,20:35,2026-03-29 20:39,4.6,On Time,24,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128948,19751,18A CT7,Cement Road TO Chennai Airport,Cement Road,Chennai Airport,Ganga Theatre,13.12533,80.21769,2026-03-15,5,15,Sunday,1,3,Summer,0,Clear,29.3,0.0,65.9,Low,5.0,22.33,05:15,2026-03-15 05:15,0.8,On Time,37,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128949,17712,45A,Vivekananda House TO N.G.O.Colony,Vivekananda House,N.G.O.Colony,Mannivakkam Road Junction,12.8943,80.06374,2025-09-10,6,40,Wednesday,0,9,Southwest_Monsoon,0,Clear,28.1,0.0,66.3,Low,11.0,21.32,06:40,2025-09-10 06:44,4.2,On Time,51,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128950,11486,48A,Madhavaram B.T TO Ambattur I.E,Madhavaram B.T,Ambattur I.E,Muthamil Nagar Pallavaram,12.9716,80.14244,2025-04-01,22,55,Tuesday,0,4,Summer,0,Cloudy,31.0,0.0,75.1,Low,38.9,23.06,22:55,2025-04-01 23:00,5.1,Moderate,53,26.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128951,23897,10A R,Saidapet West TO Thangal Tollgate,Saidapet West,Thangal Tollgate,D.G.P Office,13.04329,80.27777,2025-09-25,21,10,Thursday,0,9,Southwest_Monsoon,0,Rainy,29.0,3.0,91.6,High,70.9,22.49,21:10,2025-09-25 21:21,11.6,Moderate,35,17.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128952,22780,597A R,Poonamallee Terminus TO Thiruvallur Terminal,Poonamallee Terminus,Thiruvallur Terminal,Baikadai,13.01984,80.14305,2025-10-06,14,15,Monday,0,10,Northeast_Monsoon,0,Rainy,31.5,1.1,83.5,High,57.8,23.76,14:15,2025-10-06 14:27,12.0,Moderate,52,26.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
